lat,lon
40.7263812,-73.8515894
40.729967,-73.8627461
40.7304474,-73.8624072
40.7296038,-73.8617722
40.7300482,-73.8613337
40.729265,-73.860814
40.7297958,-73.8604841
40.7333737,-73.8709982
40.7330542,-73.8703315
40.7335882,-73.8696387
40.7332004,-73.8686017
40.7375079,-73.8774159
40.7373292,-73.8772103
40.7361017,-73.8771659
40.7358946,-73.8768826
40.736292,-73.8764169
40.7427942,-73.8830343
40.7429634,-73.8827269
40.741877,-73.8814654
40.7417271,-73.8811841
40.742052,-73.8810756
40.747034,-73.892555
40.7472534,-73.8921113
40.7465719,-73.8914756
40.7466363,-73.8909685
40.746814,-73.8909408
40.7463993,-73.8902824
40.7459586,-73.8901975
40.7466852,-73.8907723
40.7491552,-73.897499
40.7493391,-73.89738
40.7530985,-73.9071227
40.7534372,-73.9068952
40.756634,-73.9144105
40.7568842,-73.9143001
40.7558009,-73.9126475
40.756029,-73.91218
40.756583,-73.921108
40.7566892,-73.9206183
40.758143,-73.919842
40.7583025,-73.9193969
40.7518701,-73.9304904
40.752211,-73.9292685
40.7522442,-73.9287628
40.7522459,-73.92766
40.7519304,-73.9270977
40.748679,-73.9384765
40.7484659,-73.9382935
40.7490951,-73.9379014
40.7487132,-73.9373725
40.7488211,-73.9370584
40.7498886,-73.9361878
40.749598,-73.9360732
40.7488969,-73.9378479
40.747954,-73.94724
40.7482048,-73.9471589
40.7477378,-73.9446888
40.7473711,-73.9442712
40.757804,-73.971141
40.757784,-73.971098
40.75812,-73.970958
40.758329,-73.970567
40.7573651,-73.9694266
40.7577948,-73.9691049
40.7576771,-73.9690632
40.7578434,-73.9695265
40.7576468,-73.969628
40.7574301,-73.9692498
40.7606388,-73.9764862
40.7602156,-73.975496
40.7603321,-73.9754237
40.759559,-73.9739911
40.7596258,-73.9737347
40.7632069,-73.9826682
40.7633428,-73.9825738
40.7628075,-73.9817178
40.7629497,-73.9816298
40.7016719,-73.8024947
40.702234,-73.801859
40.701874,-73.801747
40.7023237,-73.799995
40.702821,-73.799843
40.7023632,-73.7998129
40.702674,-73.799786
40.7004005,-73.8079881
40.70081,-73.807923
40.7008883,-73.8076763
40.7005696,-73.807384
40.7001566,-73.807713
40.7001701,-73.8078539
40.7027553,-73.8172816
40.7012544,-73.8165827
40.7013128,-73.8164043
40.7462617,-73.9448587
40.746243,-73.944011
40.7468858,-73.9435169
40.7446383,-73.9491112
40.7447796,-73.9486573
40.7445708,-73.9484128
40.732247,-73.954772
40.7302871,-73.9544914
40.732273,-73.954444
40.7301032,-73.9543537
40.730148,-73.954071
40.7254669,-73.9519718
40.725588,-73.951602
40.7238047,-73.9509807
40.723666,-73.950898
40.7239038,-73.9506742
40.723754,-73.950633
40.7139407,-73.951735
40.7137705,-73.9514443
40.7137476,-73.9517731
40.7141736,-73.9512734
40.7117542,-73.9514594
40.711795,-73.9510425
40.7139068,-73.9515033
40.7055155,-73.9505395
40.7052004,-73.9503254
40.7055052,-73.9500903
40.7051226,-73.950064
40.699582,-73.950164
40.6999886,-73.9499332
40.695456,-73.9494675
40.6955179,-73.9489642
40.6895625,-73.9549988
40.689367,-73.954957
40.689995,-73.951616
40.689757,-73.951612
40.6889585,-73.9602224
40.6887778,-73.9601944
40.688781,-73.959871
40.687875,-73.967931
40.6881201,-73.9675187
40.68846,-73.965749
40.688157,-73.965579
40.6871809,-73.9768588
40.6871666,-73.9762873
40.6870404,-73.9747032
40.6873938,-73.9747688
40.889783,-73.898432
40.890136,-73.898257
40.889683,-73.897925
40.889946,-73.897798
40.884813,-73.900923
40.8849088,-73.9006597
40.8852451,-73.900452
40.878775,-73.905024
40.878694,-73.904821
40.879168,-73.904751
40.879091,-73.904538
40.8787791,-73.9046367
40.8789717,-73.9050678
40.8744658,-73.910563
40.8743203,-73.9098032
40.869428,-73.9154543
40.8693302,-73.9152315
40.8697981,-73.915179
40.8697076,-73.9149548
40.8642822,-73.9192293
40.8642605,-73.9189461
40.8647513,-73.9188745
40.8646144,-73.9186888
40.8611391,-73.9251315
40.856413,-73.932605
40.855374,-73.929536
40.8491054,-73.9337519
40.8495727,-73.933351
40.8408691,-73.9402106
40.8410336,-73.9400969
40.8407262,-73.9397252
40.8342854,-73.9451903
40.8342392,-73.9450726
40.8338535,-73.9447553
40.8338703,-73.9445935
40.8266705,-73.9505231
40.8262103,-73.9503932
40.8265309,-73.9501591
40.8213608,-73.9544144
40.8215954,-73.9542336
40.8213989,-73.9539105
40.8214651,-73.9538617
40.8153339,-73.9588257
40.8157388,-73.9585275
40.8151608,-73.9584439
40.8152606,-73.9583715
40.8075562,-73.9640135
40.8082656,-73.9639636
40.8084113,-73.9638543
40.8081156,-73.9636063
40.8082611,-73.9634977
40.8044061,-73.966777
40.8039646,-73.9666339
40.8042714,-73.966413
40.7992939,-73.9686826
40.7994274,-73.9686148
40.7991316,-73.9683278
40.7992499,-73.9682674
40.799598,-73.9680972
40.793077,-73.9731789
40.7932219,-73.9730778
40.7929331,-73.9728322
40.7930775,-73.9727315
40.7940752,-73.9722294
40.7943215,-73.9720456
40.7883789,-73.9768956
40.7885233,-73.9767421
40.7890395,-73.9763287
40.7881232,-73.9762958
40.7882875,-73.9760838
40.7837622,-73.9802909
40.7840876,-73.980049
40.7836285,-73.9799341
40.7839996,-73.9796573
40.7784472,-73.9819528
40.77860001,-73.9819322
40.7788959,-73.9818868
40.7791489,-73.9818312
40.7735889,-73.9820215
40.7737597,-73.9824364
40.773829,-73.982433
40.7736414,-73.982431
40.7736961,-73.98202
40.7734779,-73.982018
40.7726185,-73.9825096
40.772741,-73.9825462
40.7693477,-73.9823068
40.7692671,-73.9823068
40.7688277,-73.9821169
40.7676644,-73.9814388
40.7676504,-73.9812302
40.7685822,-73.982112
40.7615236,-73.9844507
40.7616592,-73.9843289
40.7612765,-73.9838216
40.761364,-73.9837605
40.7611955,-73.9837075
40.761325,-73.9836631
40.754817,-73.9882354
40.7546185,-73.9878092
40.7555721,-73.9876725
40.7561323,-73.9875149
40.755248,-73.987362
40.7563493,-73.9872942
40.7551794,-73.9871944
40.7558569,-73.9868078
40.7555881,-73.9863448
40.755862,-73.9869267
40.7557938,-73.9869748
40.7498879,-73.9918114
40.7505404,-73.9913529
40.751066,-73.9911404
40.7496113,-73.9910228
40.7509665,-73.9908876
40.7503272,-73.9908869
40.7512038,-73.9907529
40.7500804,-73.9907021
40.7507624,-73.9903986
40.751027,-73.9903473
40.7503288,-73.9914807
40.746787,-73.993955
40.7472595,-73.9935916
40.7466097,-73.9935733
40.7473836,-73.9934959
40.7470999,-73.9932219
40.7472356,-73.9931424
40.7440065,-73.9959143
40.7443252,-73.9958344
40.7438738,-73.9956323
40.7441139,-73.995324
40.7410753,-73.9980934
40.7412046,-73.9980115
40.7409199,-73.9977262
40.7410343,-73.9976084
40.7417984,-73.9975938
40.7416195,-73.997168
40.7374025,-74.0008499
40.7372034,-74.0003842
40.7380271,-74.0003571
40.7385531,-74.0000082
40.7378432,-73.9999159
40.7388022,-73.9997036
40.7383157,-73.9996827
40.7385817,-73.9993871
40.7335094,-74.0031819
40.7336325,-74.0031477
40.7334528,-74.0030886
40.7336571,-74.0029893
40.7334138,-74.0027719
40.7278265,-74.0056485
40.7279845,-74.0056278
40.7285506,-74.0055379
40.7287096,-74.0055131
40.7277071,-74.0052881
40.7280475,-74.0052406
40.7284389,-74.0051786
40.7286648,-74.0050498
40.7229619,-74.0066299
40.7228699,-74.0065011
40.7225992,-74.0061226
40.7224921,-74.0059728
40.7189487,-74.0071251
40.7192851,-74.0070645
40.7199854,-74.0069409
40.718981,-74.006687
40.7199469,-74.0066245
40.7155528,-74.0094938
40.7154451,-74.009467
40.7157126,-74.0093289
40.7153917,-74.0091988
40.7155616,-74.009076
40.7158293,-74.009318
40.7110837,-74.0124731
40.7108341,-74.0125634
40.7126849,-74.0119518
40.7127566,-74.0119269
40.7125321,-74.0120009
40.7118357,-74.0119771
40.7110514,-74.0121697
40.7116277,-74.012288
40.7120642,-74.0120408
40.706493,-74.014319
40.706527,-74.014144
40.7066037,-74.0141117
40.7075992,-74.0138384
40.708224,-74.0135669
40.7080393,-74.0134876
40.701974,-74.0133104
40.7018259,-74.0130024
40.7027994,-74.0145006
40.7127066,-74.0077505
40.7089354,-74.0069749
40.7085594,-74.0069342
40.7091436,-74.0067881
40.7094436,-74.0063618
40.7094601,-74.0060568
40.7096858,-74.0062209
40.7095225,-74.0065758
40.7095561,-74.0065915
40.7095987,-74.006677
40.7063517,-74.0096437
40.7065318,-74.0095742
40.706277,-74.0094924
40.7063799,-74.0093214
40.7074605,-74.0087297
40.706645,-74.0086351
40.706586,-74.0087004
40.7080774,-74.0097526
40.6976131,-73.9933883
40.6976945,-73.993039
40.6937353,-73.9906256
40.6935805,-73.9905934
40.693594,-73.990304
40.6938431,-73.9901136
40.690972,-73.985448
40.6903579,-73.985347
40.690931,-73.98525
40.690464,-73.9843261
40.6899591,-73.9842782
40.6906368,-73.9855806
40.6882442,-73.9806363
40.6880733,-73.980512
40.688243,-73.980356
40.688085,-73.980243
40.6847822,-73.9777299
40.6850449,-73.9775295
40.6848342,-73.9775164
40.6849953,-73.9773457
40.6808416,-73.9755665
40.680832,-73.975534
40.680951,-73.975448
40.6809217,-73.9749654
40.680695,-73.974748
40.6751588,-73.9712167
40.67495,-73.97099
40.6752946,-73.9708257
40.675129,-73.9708236
40.671789,-73.964301
40.672124,-73.9641041
40.6718788,-73.9643906
40.6703472,-73.957973
40.6709378,-73.957766
40.6704817,-73.9577236
40.6707339,-73.9576499
40.6697522,-73.950798
40.6697202,-73.950247
40.669289,-73.942463
40.669261,-73.941948
40.6688507,-73.9342363
40.6691127,-73.9342117
40.6687238,-73.9318796
40.6689826,-73.9318527
40.6689472,-73.931831
40.6687127,-73.9317067
40.6689686,-73.9316784
40.664887,-73.923109
40.6651206,-73.9229324
40.6649816,-73.9227814
40.661401,-73.915543
40.6616952,-73.9152931
40.6615645,-73.9152642
40.6627214,-73.9090482
40.662401,-73.908809
40.6633592,-73.9031178
40.6634149,-73.9027336
40.6645892,-73.8941123
40.6648582,-73.8938531
40.6657626,-73.8886095
40.665431,-73.888386
40.6664379,-73.8833001
40.6663094,-73.8832691
40.6681787,-73.950866
40.6681618,-73.9504553
40.6633164,-73.9510467
40.6632311,-73.9506626
40.656171,-73.950346
40.6571982,-73.9499807
40.6509067,-73.9498197
40.6507405,-73.9497579
40.6509756,-73.9497267
40.6506189,-73.9496863
40.6506527,-73.9494277
40.6509276,-73.9494175
40.650748,-73.949384
40.6450334,-73.9492515
40.6450635,-73.9486637
40.6398937,-73.9486759
40.640743,-73.948597
40.6399281,-73.948163
40.6332807,-73.9479297
40.6333082,-73.9478373
40.6318572,-73.9476667
40.632869,-73.9475376
40.632463,-73.947518
40.6323382,-73.9474844
40.632359,-73.947389
40.6327597,-73.9473784
40.852803,-73.827195
40.853012,-73.827172
40.852824,-73.827035
40.853041,-73.826991
40.8523973,-73.8259847
40.846891,-73.832639
40.8468193,-73.832403
40.847185,-73.832264
40.843609,-73.836478
40.843935,-73.836386
40.840128,-73.842875
40.8366399,-73.8467133
40.836954,-73.846653
40.834093,-73.851857
40.834321,-73.85144
40.8332372,-73.8608907
40.8331448,-73.8610722
40.8314802,-73.8674288
40.831765,-73.867078
40.829517,-73.87486
40.8293598,-73.8747982
40.829641,-73.874447
40.82846,-73.879362
40.828688,-73.879018
40.827298,-73.886256
40.827295,-73.886082
40.820614,-73.891519
40.820591,-73.890836
40.820819,-73.890442
40.8206647,-73.8909463
40.8163303,-73.8964885
40.8165528,-73.8963309
40.816137,-73.896133
40.8164037,-73.8959924
40.8123603,-73.9041644
40.8119099,-73.9041573
40.812389,-73.9037836
40.8119579,-73.9037523
40.8123107,-73.9038466
40.8118665,-73.904051
40.8080597,-73.9080761
40.8080186,-73.9077431
40.8083698,-73.9076202
40.8083258,-73.9080056
40.8052005,-73.9139656
40.8050474,-73.9134955
40.8052424,-73.9133662
40.8051614,-73.9131761
40.807467,-73.919448
40.8077634,-73.9193394
40.8073939,-73.9192355
40.807591,-73.9189252
40.810712,-73.92705
40.810638,-73.926883
40.810837,-73.9266204
40.810102,-73.925641
40.81035,-73.9254715
40.810019,-73.925438
40.8102718,-73.9252869
40.886819,-73.878376
40.886737,-73.87812
40.8795606,-73.8851577
40.879343,-73.88488
40.8801579,-73.8844558
40.8799885,-73.8841729
40.8735714,-73.8898784
40.867606,-73.897418
40.86762,-73.897152
40.8678017,-73.8970254
40.862562,-73.901367
40.8629108,-73.9013461
40.862588,-73.9008854
40.8627753,-73.9007379
40.8625646,-73.9010864
40.8585019,-73.9041003
40.858267,-73.904099
40.8584724,-73.9037088
40.8533424,-73.9079574
40.853236,-73.9077503
40.85367,-73.907654
40.8535763,-73.9074459
40.848385,-73.912003
40.848501,-73.911633
40.844702,-73.91465
40.8444213,-73.9145649
40.83996,-73.918018
40.8398507,-73.9178287
40.840076,-73.917648
40.8405306,-73.9173329
40.8406291,-73.9175714
40.8357587,-73.9215613
40.8358821,-73.921488
40.8356101,-73.921131
40.8357397,-73.9210597
40.827399,-73.926394
40.827461,-73.926362
40.827529,-73.926322
40.827605,-73.926282
40.827759,-73.9261
40.827942,-73.926
40.827685,-73.925842
40.827854,-73.925745
40.818259,-73.927659
40.8183857,-73.9276023
40.8182648,-73.927259
40.818405,-73.927101
40.8133392,-73.9299986
40.8133808,-73.9298403
40.8131072,-73.9296843
40.8042618,-73.9376559
40.8041772,-73.9374408
40.8046136,-73.9374016
40.8044243,-73.9372301
40.8045377,-73.9371809
40.7984748,-73.9418872
40.798417,-73.9416508
40.7988534,-73.9416082
40.7987512,-73.9414039
40.7948147,-73.9446136
40.7949376,-73.9445008
40.794699,-73.9443307
40.7948241,-73.9442436
40.7902953,-73.9478574
40.7902061,-73.9476498
40.7858743,-73.9512769
40.786073,-73.9510616
40.7856482,-73.950932
40.7859144,-73.9506924
40.7795043,-73.9559174
40.779753,-73.9557985
40.7794474,-73.9557947
40.7797358,-73.9555878
40.7793464,-73.9555549
40.7792892,-73.9554214
40.7796814,-73.9553101
40.7794665,-73.9552146
40.7795098,-73.9553242
40.77371,-73.9602094
40.7738339,-73.9601428
40.7736406,-73.9600418
40.7737663,-73.9599436
40.7735331,-73.9597876
40.7736662,-73.9596955
40.7734786,-73.959652
40.7736059,-73.9595618
40.7678158,-73.9643754
40.76794,-73.96429
40.7679892,-73.9641725
40.7676379,-73.9639659
40.767882,-73.9639184
40.7680987,-73.96375124
40.7622955,-73.9685447
40.7624269,-73.9683854
40.7620725,-73.9680276
40.7628443,-73.9679602
40.762986,-73.96785
40.7628574,-73.967572
40.7626138,-73.9673808
40.7626591,-73.9675803
40.7567229,-73.972565
40.75719,-73.972241
40.7573205,-73.9721689
40.7571466,-73.9721359
40.7573075,-73.9719443
40.7570081,-73.9718206
40.7571387,-73.9717335
40.7569558,-73.9716892
40.7570533,-73.971523
40.7568024,-73.9724813
40.756711,-73.972445
40.751653,-73.977753
40.7517166,-73.9777087
40.7516684,-73.977068
40.7512862,-73.9765449
40.7517049,-73.9760214
40.7513391,-73.975424
40.7518876,-73.9752306
40.7512898,-73.9759395
40.7512246,-73.9757784
40.7520484,-73.9768899
40.7521266,-73.9771513
40.7521005,-73.976152
40.7516405,-73.9772034
40.7458701,-73.9826382
40.7457096,-73.982544
40.7455956,-73.9822425
40.7465019,-73.9822146
40.7456432,-73.982089
40.7466574,-73.9818752
40.746256,-73.9816418
40.7465891,-73.9815176
40.7462031,-73.9815063
40.7433326,-73.9843798
40.7435435,-73.9843465
40.7432107,-73.9839527
40.7433134,-73.9838806
40.743153,-73.9838174
40.743257,-73.983738
40.7425051,-73.9851163
40.7425871,-73.985057
40.739497,-73.9871065
40.7397029,-73.9870722
40.7402572,-73.9867682
40.7400353,-73.9866692
40.7404209,-73.9865423
40.7394821,-73.9865417
40.7399784,-73.9863362
40.7399737,-73.9861913
40.7401236,-73.9859708
40.7401896,-73.9860916
40.7403755,-73.986545
40.7393572,-73.9867884
40.740447,-73.9864514
40.7345416,-73.9903207
40.7344735,-73.9901619
40.7351896,-73.9897744
40.7342562,-73.9896953
40.7342034,-73.9895337
40.7344166,-73.9894647
40.7300186,-73.9914524
40.7301227,-73.990823
40.7249151,-73.9952877
40.725195,-73.9948982
40.7259506,-73.9948122
40.726046,-73.9947451
40.7257192,-73.9945921
40.7257567,-73.9943374
40.7258499,-73.9942979
40.722408,-73.9974768
40.7224774,-73.9974188
40.7221032,-73.9968123
40.7222255,-73.9967904
40.7185261,-74.0008493
40.7186913,-74.0007097
40.7186253,-74.0006026
40.718197,-74.000388
40.7181392,-74.0003139
40.7183418,-74.00023
40.7182795,-74.0001254
40.7118958,-74.0051917
40.7118104,-74.005035
40.7126808,-74.0050245
40.712882,-74.0047881
40.7123823,-74.0043668
40.713846,-74.0038595
40.7139166,-74.0036413
40.7127938,-74.0049162
40.7111328,-74.0094053
40.7109577,-74.0093805
40.7110324,-74.0091906
40.710165,-74.009182
40.7096991,-74.0099921
40.7097799,-74.0102942
40.7104593,-74.0092735
40.7107493,-74.0090283
40.7107448,-74.0089504
40.71056,-74.0085957
40.7103857,-74.0096861
40.7072875,-74.012239
40.7074302,-74.012129
40.7072321,-74.0120005
40.7076063,-74.0119486
40.7076363,-74.0119246
40.7075058,-74.0117912
40.7075602,-74.0117429
40.7084833,-74.0112799
40.708035,-74.010665
40.7080774,-74.0097526
40.7048374,-74.0145964
40.704157,-74.014509
40.7048029,-74.0144281
40.7046839,-74.0139298
40.7046471,-74.0135005
40.7040496,-74.0145537
40.6925156,-73.9912429
40.69234,-73.99056
40.692601,-73.9905449
40.692299,-73.990301
40.6925551,-73.9901084
40.9032151,-73.8504013
40.9036489,-73.8503198
40.9035779,-73.8500894
40.8982594,-73.8543463
40.8986955,-73.8542528
40.893622,-73.8574101
40.8935457,-73.8571661
40.8935662,-73.8575093
40.8880179,-73.8605127
40.8876117,-73.8604534
40.8837982,-73.8628369
40.8833889,-73.8627848
40.8776387,-73.8665215
40.8775614,-73.8663578
40.877582,-73.8664642
40.871631,-73.867283
40.8712596,-73.8670431
40.865605,-73.867476
40.865257,-73.867246
40.8564295,-73.8677451
40.8580461,-73.867718
40.8563411,-73.867529
40.8580412,-73.8674743
40.856516,-73.8677431
40.8487261,-73.8684392
40.8492266,-73.8683337
40.8492082,-73.8681704
40.841223,-73.873499
40.841453,-73.872892
40.8404556,-73.8800035
40.840368,-73.879856
40.840815,-73.879623
40.8406728,-73.8795642
40.841139,-73.8793394
40.8373453,-73.88803
40.8376246,-73.8877428
40.8372796,-73.8875735
40.8373085,-73.8872552
40.8304069,-73.8920048
40.8299244,-73.8920048
40.8301037,-73.8914669
40.8302086,-73.8914569
40.823884,-73.893197
40.8241713,-73.8931328
40.8244006,-73.8928917
40.8241451,-73.8927472
40.8244036,-73.8926788
40.8238968,-73.8930097
40.8224646,-73.8967402
40.822095,-73.896681
40.8224386,-73.8965301
40.8196139,-73.9019949
40.8193787,-73.9019781
40.819887,-73.901666
40.8195886,-73.9015009
40.819678,-73.9014071
40.8162481,-73.9079543
40.816589,-73.907893
40.816349,-73.907836
40.816873,-73.907379
40.816033,-73.918064
40.815971,-73.917983
40.8162647,-73.9179365
40.8162729,-73.9177931
40.8158576,-73.9177644
40.816315,-73.917543
40.815881,-73.917522
40.8162711,-73.917456
40.8240843,-73.936986
40.820343,-73.936508
40.8206788,-73.936268
40.820161,-73.936253
40.820602,-73.935933
40.8140321,-73.9411204
40.814316,-73.94091
40.8139129,-73.9408289
40.8142863,-73.94056
40.8139935,-73.9411593
40.8141678,-73.9406402
40.8076973,-73.9457523
40.8079975,-73.94553
40.8075694,-73.9454604
40.8078903,-73.9452282
40.801945,-73.949943
40.8022341,-73.9497353
40.8018347,-73.9496507
40.8021201,-73.9494404
40.7985092,-73.9526653
40.7990355,-73.952064
40.88798,-73.831195
40.879519,-73.837958
40.87933,-73.837858
40.870117,-73.845869
40.8588167,-73.8555237
40.854544,-73.860248
40.7595971,-73.8304171
40.7594201,-73.8303054
40.7597211,-73.8299523
40.7594606,-73.8299149
40.7595554,-73.8298645
40.759908,-73.829019
40.7600183,-73.8286182
40.7599225,-73.8285765
40.7600635,-73.8284406
40.7599602,-73.828416
40.7597388,-73.8303311
40.7593778,-73.8301544
40.7594937,-73.8306493
40.7593515,-73.8305917
40.7547146,-73.8459125
40.754431,-73.8457859
40.7547983,-73.8457335
40.7547782,-73.8456807
40.7543973,-73.845798
40.7540536,-73.845338
40.75161,-73.856065
40.751423,-73.855996
40.751551,-73.855628
40.7499645,-73.8625882
40.7497772,-73.8625659
40.7499839,-73.8623704
40.7497985,-73.8623284
40.7492396,-73.8696622
40.7490569,-73.8696287
40.7493442,-73.8694143
40.749266,-73.86922
40.7490987,-73.8691682
40.748601,-73.876595
40.7486137,-73.8764603
40.7483345,-73.8764271
40.7478196,-73.8840322
40.7474627,-73.8839648
40.7478368,-73.8838809
40.7471163,-73.8914148
40.746148,-73.896396
40.7465474,-73.8962773
40.7455308,-73.9032919
40.745692,-73.903234
40.745717,-73.903063
40.7457662,-73.903182
40.7458221,-73.9026908
40.7459171,-73.9027892
40.7455647,-73.9023955
40.7454163,-73.9027804
40.7458485,-73.903232
40.744067,-73.91308
40.743933,-73.913003
40.7444484,-73.9113476
40.7446112,-73.9113315
40.7431175,-73.9187933
40.7432478,-73.9187718
40.7430981,-73.9186348
40.7432275,-73.9186129
40.74301,-73.9178654
40.7431403,-73.9178407
40.7437596,-73.9243672
40.7438924,-73.9243439
40.7437424,-73.9241929
40.7438705,-73.9241768
40.7446191,-73.9317842
40.7447578,-73.9317629
40.7446023,-73.9316209
40.7447369,-73.9315948
40.7445134,-73.9308564
40.7446418,-73.9308367
40.7503023,-73.9402294
40.750835,-73.939671
40.7462295,-73.9457583
40.7461509,-73.9453202
40.7461455,-73.9454034
40.7425199,-73.9486192
40.7424395,-73.9481745
40.7424232,-73.9480914
40.7426057,-73.9542528
40.7426696,-73.9542334
40.7428112,-73.9539823
40.7427763,-73.9538874
40.7424411,-73.9531547
40.742594,-73.952858
40.7423743,-73.9526921
40.7426074,-73.952238
40.7508941,-73.9751175
40.7542646,-73.9831451
40.7542373,-73.9830705
40.7535726,-73.9814889
40.7561767,-73.9863927
40.7561022,-73.9864587
40.752846,-73.979798
40.7530781,-73.9795699
40.7521574,-73.9781845
40.7522602,-73.9783584
40.7530377,-73.978068
40.753162,-73.9782205
40.7527444,-73.9786948
40.752514,-73.977977
40.754904,-74.001323
40.7549612,-74.0009265
40.755766,-74.0002359
40.7830595,-73.9477571
40.7828049,-73.9483903
40.7839153,-73.9475601
40.7841841,-73.9474
40.776063,-73.9528518
40.7775983,-73.9508257
40.7778649,-73.9514473
40.7777238,-73.951593
40.7669623,-73.9595894
40.7672033,-73.9594195
40.7685671,-73.9583424
40.7691118,-73.9583566
40.6441717,-74.0731753
40.6440768,-74.0729974
40.6376665,-74.0750213
40.6273214,-74.075095
40.6286019,-74.0752482
40.6207463,-74.0710103
40.6216363,-74.0717437
40.6215752,-74.0717062
40.6218984,-74.0716411
40.6036771,-74.0836629
40.5963353,-74.0874145
40.5960874,-74.0875644
40.5961168,-74.087835
40.5885359,-74.0963615
40.5886604,-74.0966051
40.5888984,-74.0961957
40.5891445,-74.0958581
40.5886609,-74.0961114
40.5889957,-74.0956595
40.5839541,-74.1027069
40.5840621,-74.1029119
40.5790723,-74.109741
40.578932,-74.1095677
40.5794981,-74.1091261
40.5794375,-74.1090141
40.5740313,-74.116692
40.5739452,-74.1165236
40.5737295,-74.11672
40.5733062,-74.1176127
40.5730202,-74.11777
40.5646184,-74.1268361
40.5646862,-74.1269428
40.565183,-74.1260393
40.5653725,-74.1263119
40.5559377,-74.1374575
40.5568692,-74.1362968
40.5560285,-74.1375685
40.5517017,-74.1506414
40.5515581,-74.1505732
40.5513411,-74.1514872
40.5511093,-74.1513866
40.5448229,-74.1645123
40.5444177,-74.1652063
40.5442311,-74.1650514
40.540231,-74.1787012
40.5406763,-74.1774522
40.5405775,-74.1774347
40.5331368,-74.1922904
40.5332341,-74.1923434
40.5251148,-74.200672
40.5254041,-74.2007462
40.5256747,-74.1995091
40.5405641,-74.1784425
40.522445,-74.2171263
40.5226659,-74.2171705
40.5196294,-74.2295408
40.5194737,-74.2294915
40.5196676,-74.2286845
40.5197629,-74.2289145
40.5167299,-74.2420297
40.516807,-74.2418387
40.5165928,-74.2418934
40.5132347,-74.2509716
40.5133997,-74.2511586
40.5121599,-74.2529363
40.5122061,-74.2528318
