lat,lon,borough,activity_score,composite_perperson,eligible,near_transit,near_bus,commercial_area,score_311,score_mta,score_citibike,score_basket_need,lodes_pop,proxy_divergence,equity_floored,dot_calibration,district,in_bid,business_count,nearest_bin_walk_m
40.517114708030874,-74.23789797374239,Staten Island,41.24948725376164,53.318784010402666,True,False,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,488.931056465282
40.53247842225393,-74.23789797374239,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,711.544881497688
40.53589210270828,-74.23789797374239,Staten Island,37.33077831134142,50.34230807290072,True,False,True,2200.0,2.0,0.0,0.0,1.0,0.0,1.1547005383792517,False,,SI03,False,0,343.9351446957807
40.539305609242156,-74.23789797374239,Staten Island,41.24948725376164,53.318784010402666,False,False,True,11435.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,1,188.76205159554684
40.541012297287885,-74.23789797374239,Staten Island,41.24948725376164,53.318784010402666,True,False,True,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,426.3812569808957
40.506870275460344,-74.23565218553209,Staten Island,47.089425632510896,57.415863651730824,True,False,True,0.0,5.0,0.0,0.0,0.0,0.0,2.8867513459481287,False,,SI03,False,0,170.75851352904604
40.51199268738043,-74.23565218553209,Staten Island,41.24948725376164,53.318784010402666,False,False,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,372.936364596696
40.51370007107219,-74.23565218553209,Staten Island,32.26423349732278,46.28063024967643,True,False,False,243.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,1,416.9071732337125
40.51540741128915,-74.23565218553209,Staten Island,37.33077831134142,50.34230807290072,True,False,False,1950.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,370.98138087358365
40.52223633740062,-74.23565218553209,Staten Island,37.33077831134142,50.34230807290072,True,False,False,51372.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,13,932.634885991228
40.52735757547864,-74.23565218553209,Staten Island,41.24948725376164,53.318784010402666,True,False,False,17270.0,3.0,0.0,0.0,1.0,0.0,1.7320508075688772,False,,SI03,False,1,327.1560043077395
40.53418528422096,-74.23565218553209,Staten Island,54.89961134957914,62.22506448030214,True,False,True,7413.0,9.0,0.0,0.0,0.0,0.0,5.196152422706632,False,,SI03,False,0,724.8926880903119
40.54271894185229,-74.23565218553209,Staten Island,47.089425632510896,57.415863651730824,False,False,True,0.0,5.0,0.0,0.0,1.0,0.0,2.8867513459481287,False,,SI03,False,0,686.8770775413551
40.501747472281664,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,81.933685693896
40.506870275460344,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.5773502691896258,False,,SI03,False,0,240.03731987580142
40.51370007107219,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,761.215570764696
40.517114708030874,-74.2334063973218,Staten Island,41.24948725376164,53.318784010402666,True,False,True,72526.0,3.0,0.0,0.0,15.0,0.0,1.7320508075688772,False,,SI03,False,3,150.62285169618087
40.52394346023736,-74.2334063973218,Staten Island,44.426119624389294,55.610370928433674,True,False,False,18166.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,783.4875642191579
40.53418528422096,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,1014.9260930627279
40.53759887771548,-74.2334063973218,Staten Island,44.426119624389294,30.16442912082752,False,False,False,4364.0,4.0,0.0,0.0,0.0,4152.0,0.0005560802014829046,True,,SI03,False,0,420.856039838302
40.539305609242156,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,20560.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,477.44881600927204
40.544425542934945,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,7209.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,1,1005.8823305924647
40.5478386146534,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,500.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,1476.1907029125637
40.549545085288386,-74.2334063973218,Staten Island,32.26423349732278,46.28063024967643,False,False,False,4650.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,1717.6463127047768
