lat,lon,name
40.82379,-73.8224,CROSS BRONX EP SB EN RANDALL AV & CROSS BRONX EXPY
40.82382,-73.90774,E  163 ST & EAGLE AVE
40.82383,-73.86163,LELAND AVE & STORY AVE
40.82384,-73.87807,BRUCKNER BLVD & ELDER AVE
40.82384,-73.81028,5 AVE & UNNAMED ST
40.82385,-73.9522,BROADWAY & W  141 ST
40.82386,-73.89888,E  165 ST & REV JAMES A POLITE AVE
40.82386,-73.89753,E  165 ST & ROGERS PL
40.82386,-73.89686,E  165 ST & INTERVALE AVE
40.82386,-73.87794,BRUCKNER BLVD & ELDER AVE PEDESTRIAN OPAS
40.82387,-73.9194,CONCOURSE VLG E & E  158 ST
40.82387,-73.91059,BROOK AVE & E  162 ST
40.82389,-73.91757,E  159 ST & PARK AVE
40.8239,-73.89585,E  165 ST & KELLY ST
40.8239,-73.87469,BRUCKNER BLVD & BRUCKNER EXPY EB ET 52
40.82391,-73.87249,BRONX RIVER PARKWAY ET 2 E SB & BRONX RIVER PARKWAY EXIT 1 SB
40.82392,-73.94243,BRADHURST AVE & W  146 ST
40.82392,-73.85549,HERMANY AVE & PUGSLEY AVE
40.82393,-73.91146,E  162 ST & ELTON AVE
40.82393,-73.87238,BRONX RIVER PKWY & BRONX RIVER PKWY NB EN STORY AVE
40.82394,-73.9524,BROADWAY & W  141 ST
40.82395,-73.94855,AMSTERDAM AVE & W  143 ST
40.82395,-73.89487,E  165 ST & TIFFANY ST
40.82395,-73.87796,ELDER AVE PEDESTRIAN OPAS & PEDESTRIAN OPAS
40.82396,-73.8607,STORY AVE & UNDERHILL AVE
40.82396,-73.82171,CROSS BRONX EXPY & SCHLEY AVE
40.82397,-73.87714,BOYNTON AVE & BRUCKNER BLVD
40.82398,-73.87415,BRUCKNER BLVD & STRATFORD AVE PEDESTRIAN OPAS
40.82398,-73.87409,BRUCKNER BLVD & STRATFORD AVE PEDESTRIAN OPAS
40.82399,-73.94671,CONVENT AVE & W  144 ST
40.82399,-73.8939,E  165 ST & FOX ST
40.82399,-73.8636,MONROE HOUSES PEDESTRIAN PATH & TAYLOR AVE
40.824,-73.81251,1 AVE & PENNYFIELD AVE
40.82401,-73.87591,BRUCKNER EP WB EN MORRISON AV & BRUCKNER EXPY
40.82401,-73.80988,11 AVE & DOCK ST
40.82402,-73.8932,E  165 ST & WESTCHESTER AVE
40.82403,-73.8492,CASTLE HILL AVE & TURNBULL AVE
40.82404,-73.94476,ST NICHOLAS AVE & W  145 ST
40.82406,-73.88628,SHERIDAN BLVD & SHERIDAN BLVD SB EXIT RAMP
40.82407,-73.92814,E  153 ST & RIVER AVE
40.82407,-73.90871,3 AVE & E  163 ST
40.82407,-73.8998,E  165 ST & PROSPECT AVE
40.82407,-73.87034,BANYER PL & FTELEY AVE
40.82408,-73.87342,BRUCKNER BLVD & MORRISON AVE
40.82408,-73.85979,BOLTON AVE & STORY AVE
40.82408,-73.8089,7 AVE & MAIN ST
40.82408,-73.80861,6 AVE & MAIN ST
40.82409,-73.89733,E  165 ST & ROGERS PL
40.82409,-73.87621,BRUCKNER BLVD & WARD AVE
40.82409,-73.8429,LAFAYETTE AVE & ZEREGA AVE
40.82409,-73.80907,CENTRE ST & MAIN ST
40.82409,-73.80828,5 AVE & MAIN ST
40.82411,-73.94891,HAMILTON PL & W  143 ST
40.82411,-73.91588,COURTLANDT AVE & E  160 ST
40.82411,-73.80798,4 AVE & MAIN ST
40.82412,-73.87419,BRUCKNER EXPY & STRATFORD AVE PEDESTRIAN OPAS
40.82412,-73.80937,9 AVE & MAIN ST
40.82413,-73.95483,RIVERSIDE DR & W  140 ST
40.82414,-73.94097,FREDERICK DOUGLASS BLVD & W  147 ST
40.82414,-73.80774,3 AVE & MAIN ST
40.82414,-73.80768,3 AVE & MAIN ST
40.82415,-73.93713,ADAM CLAYTON POWELL JR BLVD & W  149 ST
40.82415,-73.9054,FOREST HOUSES PEDESTRIAN PATH & TRINITY AVE
40.82415,-73.89295,SIMPSON ST & WESTCHESTER AVE
40.82416,-73.88625,SHERIDAN BLVD & SHERIDAN BLVD ENTRANCE RAMP
40.82416,-73.80972,5 AVE & MAIN ST
40.82419,-73.8728,BRONX RIVER PARKWAY ET 2 E SB & BRUCKNER BLVD
40.82419,-73.86941,BANYER PL & CROES AVE
40.82419,-73.80721,1 AVE & MAIN ST
40.8242,-73.91384,E  161 ST & MELROSE AVE
40.8242,-73.91083,BROOK AVE & ELTON AVE
40.8242,-73.80695,MAIN ST & SOUND VIEW ST
40.82421,-73.83627,CONNECTOR RD TO HUTCHINSON PY SB & HUTCHINSON RIVER PKWY
40.82422,-73.87529,BRUCKNER BLVD & MANOR AVE
40.82422,-73.87421,BRUCKNER EXPY & STRATFORD AVE PEDESTRIAN OPAS
40.82422,-73.87255,BRONX RIVER PKWY & BRUCKNER BLVD
40.82422,-73.85879,STORY AVE & WHITE PLAINS RD
40.82422,-73.83609,HUTCH RVR PY NB ET 19S-W-19N & HUTCHINSON RIVER PKWY
40.82423,-73.93732,ADAM CLAYTON POWELL JR BLVD & W  149 ST
40.82423,-73.87245,BRONX RIVER PKWY & BRUCKNER BLVD
40.82424,-73.86911,BANYER PL & SOUNDVIEW AVE
40.82424,-73.80906,5 AVE & CENTRE ST
40.82428,-73.87212,BRONX RIVER PY NB EN BRUCKNER BL & BRUCKNER BLVD
40.82431,-73.8719,BRUCKNER BLVD & BRUCKNER EP EB EN BRONX RVR PY
40.82431,-73.82245,CROSS BRONX EXPWY NB ET 11 & CROSS BRONX EXPY
40.82433,-73.85242,HERMANY AVE & OLMSTEAD AVE
40.82433,-73.82463,CROSS BRONX EP SB EN RANDALL AV & CROSS BRONX EXPY
40.82434,-73.87437,BRUCKNER BLVD & BRUCKNER EP WB EN MORRISON AV
40.82434,-73.87258,BRONX RIVER PKWY & BRUCKNER EXPY
40.82436,-73.87423,BRUCKNER BLVD & STRATFORD AVE PEDESTRIAN OPAS
40.82436,-73.87249,BRONX RIVER PKWY & BRUCKNER EXPY
40.82436,-73.82549,E  177 ST & RANDALL AVE
40.82436,-73.82021,E  TREMONT AVE & SCHLEY AVE
40.82436,-73.80864,5 AVE & 6 AVE
40.82438,-73.87137,BRUCKNER BLVD & METCALF AVE
40.8244,-73.91678,E  160 ST & PARK AVE
40.8244,-73.90118,E  165 ST & UNION AVE
40.8244,-73.80836,5 AVE & ALLEY
40.82441,-73.87138,BRUCKNER EP EB EN BRONX RVR PY & METCALF AVE
40.82441,-73.81024,3 AVE & DOCK ST
40.82443,-73.87357,BRONX RIVER PARKWAY ET 2 W SB & BRUCKNER BLVD
40.82443,-73.84613,HAVEMEYER AVE & TURNBULL AVE
40.82443,-73.80908,5 AVE & ALLEY
40.82444,-73.83902,BRUSH AVE & LAFAYETTE AVE
40.82445,-73.87261,BRONX RIVER PKWY & BRUCKNER EXPY
40.82445,-73.87042,BRUCKNER BLVD & FTELEY AVE
40.82446,-73.90988,E  163 ST & ELTON AVE
40.82446,-73.89785,E  165 ST & HALL PL
40.82446,-73.87251,BRONX RIVER PKWY & BRUCKNER EXPY
40.82448,-73.95176,BROADWAY & W  142 ST
40.82448,-73.82286,CROSS BRONX EXPY & LAMPORT PL
40.82451,-73.82518,CROSS BRONX EXPY & RANDALL AVE
40.82451,-73.81037,2 AVE & DOCK ST
40.82452,-73.87288,BRONX RIVER PY SB EN BRUCKNER BL & BRUCKNER BLVD
40.82455,-73.82253,LAMPORT PL & REVERE AVE
40.82456,-73.95195,BROADWAY & W  142 ST
40.82456,-73.94196,BRADHURST AVE & W  147 ST
40.82456,-73.92847,E  153 ST & MAJOR DEEGAN EXPWY SB ET 6
40.82456,-73.87263,BRONX RIVER PKWY & BRUCKNER BLVD
40.82457,-73.9481,AMSTERDAM AVE & HAMILTON PL
40.82457,-73.8695,BRUCKNER BLVD & CROES AVE
40.82458,-73.87254,BRONX RIVER PKWY & BRUCKNER BLVD
40.82462,-73.87217,BRONX RIVER PARKWAY ET 2 W NB & BRUCKNER BLVD
40.82463,-73.90846,3 AVE & BOSTON RD
40.82463,-73.80911,4 AVE & CENTRE ST
40.82464,-73.91059,E  163 ST & WASHINGTON AVE
40.82464,-73.85565,PUGSLEY AVE & STORY AVE
40.82465,-73.92854,E  153 ST & MAJOR DEEGAN EP SB EN E 153 ST
40.82465,-73.90836,BOSTON RD & TEASDALE PL
40.82466,-73.94622,CONVENT AVE & W  145 ST
40.82466,-73.89193,SOUTHERN BLVD & WESTCHESTER AVE
40.82467,-73.90233,E  165 ST & TINTON AVE
40.82467,-73.86994,BRUCKNER EP EB EN BRONX RVR PY & BRUCKNER EXPY
40.82467,-73.83651,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.82468,-73.82573,CROSS BRONX EXPY & E  177 ST
40.82468,-73.82484,CROSS BRONX EXPY & RANDALL AVE
40.82468,-73.82351,CALHOUN AVE & CROSS BRONX EXPY
40.8247,-73.92902,MAJOR DEEGAN EP SB EN E 153 ST & MAJOR DEEGAN EXPWY SB ET 6
40.8247,-73.81057,1 AVE & DOCK ST
40.82471,-73.94427,ST NICHOLAS AVE & W  146 ST
40.82471,-73.83918,BRUSH AVE & LAFAYETTE AVE
40.82472,-73.91552,COURTLANDT AVE & E  161 ST
40.82473,-73.87146,BRUCKNER BLVD & METCALF AVE
40.82474,-73.88526,CONCRETE PLANT PARK GREENWAY & CONCRETE PLANT PARK PATH
40.82474,-73.84936,CASTLE HILL AVE & HERMANY AVE
40.82475,-73.95435,RIVERSIDE DR & W  141 ST
40.82476,-73.94052,FREDERICK DOUGLASS BLVD & W  148 ST
40.82477,-73.93667,ADAM CLAYTON POWELL JR BLVD & W  150 ST
40.82477,-73.93119,MAJOR DEEGAN EXPWY SB ET 6 & MAJOR DEEGAN EXPY
40.82477,-73.82465,CROSS BRONX EXPY & RANDALL AVE
40.8248,-73.92393,FRANZ SIGEL PARK PATH & GRAND CONC
40.8248,-73.86779,BRUCKNER BLVD & ROSEDALE AVE
40.82481,-73.93112,EXTERIOR ST & MAJOR DEEGAN EP SB EN E 153 ST
40.82481,-73.93105,MAJOR DEEGAN EXPWY SB ET 6 & MAJOR DEEGAN EXPY
40.82481,-73.91351,E  162 ST & MELROSE AVE
40.82481,-73.81932,EDISON AVE & SCHLEY AVE
40.82483,-73.9312,EXTERIOR ST & MAJOR DEEGAN EP SB EN E 153 ST
40.82483,-73.90624,CAULDWELL AVE & E  164 ST
40.82483,-73.86761,BRUCKNER BLVD & ROSEDALE AVE
40.82485,-73.93684,ADAM CLAYTON POWELL JR BLVD & W  150 ST
40.82485,-73.91609,E  161 ST & PARK AVE
40.82485,-73.87052,BRUCKNER BLVD & FTELEY AVE
40.82485,-73.86743,BRUCKNER BLVD & ROSEDALE AVE
40.82485,-73.80912,3 AVE & CENTRE ST
40.82486,-73.91131,BROOK AVE & E  163 ST
40.8249,-73.90836,3 AVE & BOSTON RD
40.82491,-73.88531,CONCRETE PLANT PARK GREENWAY & CONCRETE PLANT PARK PATH
40.82491,-73.83654,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.82493,-73.92872,E  153 ST & MAJOR DEEGAN EP SB EN E 153 ST
40.82493,-73.86984,BRUCKNER BLVD & SOUNDVIEW AVE
40.82494,-73.86775,BRUCKNER EXPY & ROSEDALE AVE
40.82494,-73.83642,CONNECTOR RD TO HUTCHINSON PY SB & LAFAYETTE AVE
40.82494,-73.8243,CROSS BRONX EXPY & RANDALL AVE
40.82495,-73.82051,E  TREMONT AVE & LAMPORT PL
40.82496,-73.87261,BRONX RIVER PARKWAY ET 2 W NB & BRONX RIVER PKWY
40.82496,-73.83634,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.82497,-73.87273,BRONX RIVER PKWY & BRONX RIVER PY SB EN BRUCKNER BL
40.82497,-73.86757,BRUCKNER EXPY & ROSEDALE AVE
40.82497,-73.8664,BRUCKNER BLVD & PEDESTRIAN PATH
40.82498,-73.92228,CONCOURSE VLG W & E  158 ST
40.82499,-73.93126,CONNECTOR & EXTERIOR ST
40.82499,-73.89131,W  FARMS RD & WESTCHESTER AVE
40.825,-73.91661,E  161 ST & PARK AVE
40.825,-73.83617,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.825,-73.80927,2 AVE & CENTRE ST
40.82501,-73.83611,HUTCH RVR PY NB ET 19S-W-19N & LAFAYETTE AVE
40.82502,-73.93143,CONNECTOR & EXTERIOR ST
40.82504,-73.836,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.82505,-73.88609,SHERIDAN BLVD & SHERIDAN BOULEVARD NB ET
40.82505,-73.85259,OLMSTEAD AVE & STORY AVE
40.82506,-73.90831,3 AVE & PEDESTRIAN PATH
40.82506,-73.89116,E  165 ST & WESTCHESTER AVE
40.82507,-73.86777,BRUCKNER EXPY & ROSEDALE AVE
40.82508,-73.90403,E  165 ST & FOREST HOUSES PEDESTRIAN PATH
40.82509,-73.89059,E  165 ST & HOE AVE
40.82509,-73.86759,BRUCKNER EXPY & ROSEDALE AVE
40.8251,-73.95131,BROADWAY & W  143 ST
40.82512,-73.9254,E  157 ST & FRANZ SIGEL PARK PATH
40.82513,-73.86467,BEACH AVE PEDESTRIAN OPAS & BRUCKNER BLVD
40.82513,-73.86463,BEACH AVE PEDESTRIAN OPAS & BRUCKNER BLVD
40.82514,-73.88965,E  165 ST & FAILE ST
40.82514,-73.83552,HUTCHINSON RIVER PKWY & LAFAYETTE AVE
40.82515,-73.8463,HAVEMEYER AVE & HERMANY AVE
40.82515,-73.82387,CALHOUN AVE & RANDALL AVE
40.82516,-73.82275,REVERE AVE & ROOSEVELT AVE
40.82517,-73.82725,CROSS BRONX EXPWY WB ET 11 & CROSS BRONX EXPY
40.82517,-73.82501,CROSS BRONX EXPY & QUINCY AVE
40.82518,-73.9415,BRADHURST AVE & W  148 ST
40.82518,-73.86388,BRUCKNER BLVD & TAYLOR AVE
40.82519,-73.9515,BROADWAY & W  143 ST
40.82519,-73.88871,BRYANT AVE & E  165 ST
40.82519,-73.86788,BRUCKNER BLVD & ROSEDALE AVE
40.82519,-73.80941,1 AVE & CENTRE ST
40.8252,-73.86779,BRUCKNER BLVD & ROSEDALE AVE
40.82521,-73.93148,EXTERIOR ST & MAJOR DEEGAN EXPWY SB ET 5
40.82521,-73.91475,COURTLANDT AVE & E  162 ST
40.82521,-73.81851,LOGAN AVE & SCHLEY AVE
40.82522,-73.90778,BOSTON RD & E  164 ST
40.82522,-73.86762,BRUCKNER BLVD & ROSEDALE AVE
40.82523,-73.88778,E  165 ST & LONGFELLOW AVE
40.82523,-73.87015,SOTOMAYOR HOUSES PEDESTRIAN PATH & SOUNDVIEW AVE
40.82523,-73.86753,BRUCKNER BLVD & ROSEDALE AVE
40.82524,-73.94761,AMSTERDAM AVE & W  145 ST
40.82525,-73.86291,BRUCKNER BLVD & THIERIOT AVE
40.82527,-73.90792,E  164 ST & PEDESTRIAN PATH
40.82528,-73.93139,EXTERIOR ST & MAJOR DEEGAN EXPWY SB ET 5
40.82529,-73.88646,E  165 ST & WHITLOCK AVE
40.82529,-73.80931,1 AVE & SOUND VIEW ST
40.8253,-73.90492,E  165 ST & TRINITY AVE
40.82531,-73.89068,HOE AVE & WESTCHESTER AVE
40.82532,-73.95369,RIVERSIDE DR & W  142 ST
40.82532,-73.90821,3 AVE & E  164 ST
40.82532,-73.86467,BEACH AVE PEDESTRIAN OPAS & BRUCKNER EXPY
40.82533,-73.94573,CONVENT AVE & W  146 ST
40.82534,-73.94381,ST NICHOLAS AVE & W  147 ST
40.82537,-73.86419,BRUCKNER EXPY & BRUCKNER EXPY EB ET 53
40.82539,-73.94006,FREDERICK DOUGLASS BLVD & W  149 ST
40.82539,-73.92618,E  157 ST & GERARD AVE
40.82539,-73.9234,E  158 ST & GRAND CONC
40.8254,-73.93622,ADAM CLAYTON POWELL JR BLVD & W  151 ST
40.82541,-73.88328,BRONX RIVER AVE & WATSON AVE
40.82541,-73.82587,CROSS BRONX EP NB EN RANDALL AV & CROSS BRONX EXPY
40.82542,-73.86104,BRUCKNER BLVD & BRUCKNER EXPY EB ET 53
40.82545,-73.92356,E  158 ST & GRAND CONC
40.82545,-73.91592,PARK AVE & TELLER AVE
40.82546,-73.91317,E  163 ST & MELROSE AVE
40.82546,-73.86471,BEACH AVE PEDESTRIAN OPAS & BRUCKNER EXPY
40.82546,-73.84953,CASTLE HILL AVE & STORY AVE
40.82548,-73.9364,ADAM CLAYTON POWELL JR BLVD & W  151 ST
40.82548,-73.86438,BRUCKNER EP WB EN WHITE PLAINS & BRUCKNER EXPY
40.8255,-73.88512,CONCRETE PLANT PARK GREENWAY & CONCRETE PLANT PARK PATH
40.8255,-73.86568,BRUCKNER BLVD & SOTOMAYOR HOUSES PEDESTRIAN PATH
40.82554,-73.90594,CAULDWELL AVE & E  165 ST
40.82554,-73.88228,CLOSE AVE & WATSON AVE
40.82554,-73.86012,BOLTON AVE & BRUCKNER BLVD
40.82554,-73.82308,RANDALL AVE & REVERE AVE
40.82556,-73.84325,HERMANY AVE & ZEREGA AVE
40.82557,-73.86795,CONNECTOR & ROSEDALE AVE
40.82558,-73.86764,CONNECTOR & ROSEDALE AVE
40.82559,-73.91846,CONCOURSE VLG E & E  161 ST
40.8256,-73.86491,BEACH AVE & BEACH AVE PEDESTRIAN OPAS
40.8256,-73.82098,E  TREMONT AVE & ROOSEVELT AVE
40.82561,-73.93154,CONNECTOR & EXTERIOR ST
40.82561,-73.81766,HOLLYWOOD AVE & SCHLEY AVE
40.82562,-73.93144,CONNECTOR & EXTERIOR ST
40.82563,-73.86475,BEACH AVE PEDESTRIAN OPAS & BRUCKNER BLVD
40.82563,-73.85941,BRUCKNER BLVD & WHITE PLAINS RD
40.82564,-73.89883,E  166 ST & REV JAMES A POLITE AVE
40.82564,-73.87335,BRONX RIVER PARKWAY ET 2 W SB & BRONX RIVER PY SB EN MORRISON AV
40.82564,-73.82742,CROSS BRONX EP NB EN RANDALL AV & CROSS BRONX EXPY
40.82564,-73.8265,CROSS BRONX EXPY & SWINTON AVE
40.82565,-73.92174,CONCOURSE VLG W & E  159 ST
40.82566,-73.88135,COLGATE AVE & WATSON AVE
40.82568,-73.85589,PEDESTRIAN PATH & PUGSLEY AVE
40.8257,-73.87065,FTELEY AVE & SOUNDVIEW AVE
40.82571,-73.89912,E  166 ST & PROSPECT AVE
40.82571,-73.8909,HOE AVE & W  FARMS RD
40.82572,-73.95084,BROADWAY & W  144 ST
40.82573,-73.92715,E  157 ST & RIVER AVE
40.82573,-73.91395,COURTLANDT AVE & E  163 ST
40.82578,-73.91541,E  162 ST & PARK AVE
40.82578,-73.85276,OLMSTEAD AVE & QUIMBY AVE
40.82579,-73.9311,MAJOR DEEGAN EP SR & MAJOR DEEGAN EXPY
40.82579,-73.88043,EVERGREEN AVE & WATSON AVE
40.8258,-73.95296,RIVERSIDE DR & W  143 ST
40.8258,-73.94105,BRADHURST AVE & W  149 ST
40.8258,-73.86801,PEDESTRIAN PATH & ROSEDALE AVE
40.82581,-73.95104,BROADWAY & W  144 ST
40.82581,-73.88971,FAILE ST & WESTCHESTER AVE
40.82581,-73.86769,ROSEDALE AVE & SOTOMAYOR HOUSES PEDESTRIAN PATH
40.82582,-73.91572,E  162 ST & TELLER AVE
40.82582,-73.90703,BOSTON RD & E  165 ST
40.82585,-73.95308,RIVERSIDE DR & W  143 ST
40.82586,-73.90992,E  164 ST & WASHINGTON AVE
40.82588,-73.84647,HAVEMEYER AVE & STORY AVE
40.82589,-73.85953,BRUCKNER EXPY & WHITE PLAINS RD
40.82589,-73.85744,BRUCKNER BLVD & BRUCKNER EP EB EN WHITE PLAINS
40.82591,-73.94712,AMSTERDAM AVE & W  146 ST
40.82591,-73.93935,FREDERICK DOUGLASS BLVD & MACOMBS PL
40.82591,-73.8795,WATSON AVE & WHEELER AVE
40.82592,-73.92489,E  158 ST & WALTON AVE
40.82594,-73.88511,CONCRETE PLANT PARK GREENWAY & CONCRETE PLANT PARK PATH
40.82595,-73.88783,LONGFELLOW AVE & LOWELL ST
40.82595,-73.82751,CROSS BRONX EXPY & PHILIP AVE
40.82596,-73.94528,CONVENT AVE & W  147 ST
40.82596,-73.94336,ST NICHOLAS AVE & W  148 ST
40.82596,-73.93125,MAJOR DEEGAN EXPY & MDE SB ENTRANCE MACOMBS DAM BRDG
40.82597,-73.93134,MACOMBS DAM BRDG PEDESTRIAN PATH & MAJOR DEEGAN EXPWY SB ET 5
40.82597,-73.86217,BRUCKNER BLVD & LELAND AVE
40.82598,-73.91563,E  162 ST & TELLER AVE
40.82598,-73.86931,PEDESTRIAN PATH & SOTOMAYOR HOUSES PEDESTRIAN PATH
40.826,-73.90793,3 AVE & WEIHER CT
40.826,-73.89684,E  167 ST & INTERVALE AVE
40.826,-73.89582,E  167 ST & KELLY ST
40.82601,-73.9396,FREDERICK DOUGLASS BLVD & W  150 ST
40.82601,-73.92482,E  158 ST & WALTON AVE
40.82602,-73.90051,E  166 ST & UNION AVE
40.82602,-73.88635,LOWELL ST & WHITLOCK AVE
40.82603,-73.85959,BRUCKNER EXPY & WHITE PLAINS RD
40.82604,-73.87858,ELDER AVE & WATSON AVE
40.82605,-73.8562,BRUCKNER BLVD & PUGSLEY AVE PEDESTRIAN OPAS
40.82607,-73.93585,ADAM CLAYTON POWELL JR BLVD & W  152 ST
40.82607,-73.89721,E  167 ST & HALL PL
40.82607,-73.85597,BRUCKNER BLVD & PUGSLEY AVE
40.82608,-73.92298,E  159 ST & GRAND CONC
40.82609,-73.87379,BRONX RIVER PY SB EN MORRISON AV & MORRISON AVE
40.8261,-73.86121,BRUCKNER BLVD & BRUCKNER EP WB EN WHITE PLAINS
40.82612,-73.93156,EXTERIOR ST & MAJOR DEEGAN EXPWY SB ET 6
40.82613,-73.92314,E  159 ST & GRAND CONC
40.82614,-73.82809,BRINSMADE AVE & CROSS BRONX EXPY
40.82616,-73.92026,E  161 ST & SHERMAN AVE
40.82616,-73.87766,BOYNTON AVE & WATSON AVE
40.82617,-73.85622,BRUCKNER EP EB EN WHITE PLAINS & PUGSLEY AVE PEDESTRIAN OPAS
40.82618,-73.8497,CASTLE HILL AVE & QUIMBY AVE
40.82619,-73.82363,DILL PL & REVERE AVE
40.8262,-73.82699,PHILIP AVE & SWINTON AVE
40.82621,-73.82168,E  TREMONT AVE & RANDALL AVE
40.82623,-73.93261,MAJOR DEEGAN EP SB EN E 153 ST & MDE SOUTHBOUND EN EXTERIOR ST
40.82626,-73.89484,E  167 ST & TIFFANY ST
40.82627,-73.90165,E  166 ST & TINTON AVE
40.82627,-73.88881,BRYANT AVE & WESTCHESTER AVE
40.82629,-73.92566,E  158 ST & GERARD AVE
40.82629,-73.87673,WARD AVE & WATSON AVE
40.82629,-73.8597,BRUCKNER BLVD & WHITE PLAINS RD
40.82629,-73.84341,STORY AVE & ZEREGA AVE
40.8263,-73.91461,E  163 ST & PARK AVE
40.8263,-73.81632,SCHLEY AVE & VETERANS MEM DR
40.82634,-73.93846,MACOMBS PL & W  151 ST
40.82634,-73.9078,3 AVE & E  165 ST
40.82634,-73.85626,BRUCKNER EXPY & PUGSLEY AVE PEDESTRIAN OPAS
40.82635,-73.9296,E  153 ST & PEDESTRIAN OPAS
40.82635,-73.85394,BRUCKNER BLVD & PEDESTRIAN PATH
40.82636,-73.89844,E  167 ST & REV JAMES A POLITE AVE
40.82637,-73.89884,E  167 ST & PROSPECT AVE
40.82639,-73.95035,BROADWAY & W  145 ST
40.82641,-73.95247,RIVERSIDE DR & W  144 ST
40.82641,-73.92115,CONCOURSE VLG W & E  161 ST
40.82641,-73.8758,MANOR AVE & WATSON AVE
40.82642,-73.9406,BRADHURST AVE & W  150 ST
40.82642,-73.83623,HUTCH RVR PY NB ET 19S-W-19N & HUTCHINSON RIVER PKWY ET 19 N NB
40.82643,-73.88607,SHERIDAN BLVD & SHERIDAN BLVD SB EXIT RAMP
40.82643,-73.85867,BRUCKNER BLVD & VIRGINIA AVE
40.82644,-73.91179,BROOK AVE & E  164 ST
40.82645,-73.95258,RIVERSIDE DR & W  144 ST
40.82648,-73.95055,BROADWAY & W  145 ST
40.82649,-73.85629,BRUCKNER EXPY & PUGSLEY AVE PEDESTRIAN OPAS
40.82649,-73.85292,BRUCKNER BLVD & OLMSTEAD AVE
40.8265,-73.90774,3 AVE & E  165 ST
40.82652,-73.91794,E  162 ST & MORRIS AVE
40.82652,-73.90956,WASHINGTON AVE & WEIHER CT
40.82652,-73.89387,E  167 ST & FOX ST
40.82653,-73.90276,E  166 ST & FOREST AVE
40.82653,-73.81581,ELLSWORTH AVE & SCHLEY AVE
40.82654,-73.94666,AMSTERDAM AVE & W  147 ST
40.82654,-73.87488,STRATFORD AVE & WATSON AVE
40.82654,-73.87187,BX RIVER PARKWAY EXIT NB & METCALF AVE
40.82654,-73.8317,CROSS BRONX EXPY & LAFAYETTE AVE
40.82655,-73.91532,E  163 ST & TELLER AVE
40.82656,-73.88508,CONCRETE PLANT PARK GREENWAY & CONCRETE PLANT PARK PATH
40.82656,-73.83082,CROSS BRONX EXPWY WB ET 11 & CROSS BRONX EXPY
40.82658,-73.94482,CONVENT AVE & W  148 ST
40.82659,-73.9429,DONNELLON SQ & ST NICHOLAS AVE
40.82659,-73.92976,E  153 ST & PEDESTRIAN OPAS
40.82659,-73.84664,HAVEMEYER AVE & QUIMBY AVE
40.82659,-73.82621,PHILIP AVE & QUINCY AVE
40.82661,-73.87164,METCALF AVE & SOUNDVIEW AVE
40.82661,-73.85728,BRUCKNER BLVD & BRUCKNER EXPY EXIT 53 WB
40.82661,-73.82083,EDISON AVE & RANDALL AVE
40.82662,-73.92663,E  158 ST & RIVER AVE
40.82663,-73.93915,FREDERICK DOUGLASS BLVD & W  151 ST
40.82663,-73.85633,BRUCKNER EXPY EXIT 53 WB & PUGSLEY AVE PEDESTRIAN OPAS
40.82664,-73.93526,ADAM CLAYTON POWELL JR BLVD & MACOMBS DAM BRIDGE PEDESTRIAN PATH
40.82664,-73.86999,CROES AVE & SOTOMAYOR HOUSES PEDESTRIAN PATH
40.82664,-73.85401,BRUCKNER EP EB EN WHITE PLAINS & BRUCKNER EXPY
40.82665,-73.94306,ST NICHOLAS AVE & W  149 ST
40.82667,-73.92956,PEDESTRIAN OPAS & RUPPERT PLZ
40.82667,-73.8739,MORRISON AVE & WATSON AVE
40.82668,-73.90023,E  167 ST & UNION AVE
40.82669,-73.93539,ADAM CLAYTON POWELL JR BLVD & W  153 ST
40.8267,-73.9226,E  161 ST & GRAND CONC
40.8267,-73.90765,3 AVE & FRANKLIN AVE
40.82671,-73.90352,E  166 ST & JACKSON AVE
40.82671,-73.87285,BRONX RIVER PARKWAY ET 2 W SB & BRONX RIVER PKWY
40.82673,-73.93549,ADAM CLAYTON POWELL JR BLVD & W  153 ST
40.82673,-73.92279,E  161 ST & GRAND CONC
40.82673,-73.83132,CROSS BRONX EXPY & LAFAYETTE AVE
40.82675,-73.8879,E  167 ST & LONGFELLOW AVE
40.82676,-73.85636,BRUCKNER BLVD & PUGSLEY AVE PEDESTRIAN OPAS
40.82677,-73.93758,MACOMBS PL & W  152 ST
40.82677,-73.85404,BRUCKNER EXPY & BRUCKNER EXPY EXIT 53 WB
40.82678,-73.88885,BRYANT AVE & E  167 ST
40.82678,-73.85615,BRUCKNER BLVD & PUGSLEY AVE
40.8268,-73.89293,E  167 ST & E  169 ST
40.8268,-73.89191,E  167 ST & SOUTHERN BLVD
40.8268,-73.89091,E  167 ST & HOE AVE
40.82681,-73.87286,BRONX RIVER PKWY & WATSON AVE
40.82681,-73.82236,DILL PL & E  TREMONT AVE
40.82682,-73.92253,E  161 ST & GRAND CONC
